SMILES,Energygap
CC1(C)CC(=O)OC1=O,233.1955221
CCC(CC)C(=O)O,240.8015587
CC(=O)NCCN,218.3260688
Ic1cn(cn1)[C@@](c1ccccc1)(c1ccccc1)c1ccccc1,160.0662507
CC(=O)CC(=O)OCc1ccccc1,199.6827764
OC(=O)Cc1ccccc1N(=O)=O,175.9736039
COc1ccc(cc1)[P@@]1([S])S[P@@]([S])(S1)c1ccc(OC)cc1,146.3827895
Brc1csc2ccccc12,163.0136605
CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O,245.2229871
Cc1cc(C)cc(N)c1,175.0179077
CCCCCCC(=O)CC,219.3771464
COCc1ccccc1,199.5710798
COc1ccc(/C=C/C(=O)O)cc1OC,146.6450882
Cc1ccccc1Br,190.4383138
Clc1ccccc1I,181.0463866
CCNCC,221.2389656
Fc1cccc(Cl)c1,192.2712676
O=c1[nH]c(=O)c2ccc3c4ccc5c(=O)[nH]c(=O)c6ccc(c7ccc1c2c37)c4c56,98.99393731
[nH]1nc2ccccc2n1,166.1424204
NNc1ccc(cc1N(=O)=O)N(=O)=O,147.5166982
CC(C)C1=CC2=CC[C@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,176.75046
C[Si](C)(C)C#Cc1ccccc1,170.6655053
O=C1NC(=O)[C@](N1)(c1ccccc1)c1ccccc1,191.1511641
O=Cc1ccc(cc1)c1ccccc1,155.2407065
OC(=O)CNC(=O)OC[C@@H]1c2ccccc2c2ccccc12,161.8897919
O[C@H]1[C@@H](Br)Cc2ccccc12,194.0973188
CCC#N,274.779916
Cc1ccc(O)cc1,181.6381276
C#CCOCC#C,230.3008231
OCCCCCBr,232.6439417
OC(=O)c1c(F)c(F)c(F)c(F)c1F,183.2031351
C[Si](C)(Cl)c1c(F)c(F)c(F)c(F)c1F,188.42401
O=C1COc2ccccc12,162.3365783
Fc1cccc(F)c1,198.3844603
O=N(=O)c1ccccc1/C=C/C=O,157.2776007
Cl[S](Cl)[O],193.5218931
[O][S]1CCCC1,211.1963116
NCCC(=O)O,228.6724372
OCC(F)(F)F,268.3385361
OC(=O)CCn1cncn1,218.929105
CC(C)[C@H]1COC(=O)N1,239.4122538
COC(=O)c1ccc(cc1)C(=O)C,172.0560652
Cc1ccccc1F,196.8175703
Ic1sccc1,173.7264942
Cc1ccc(cc1)S(=O)(=O)C[N][C],190.2086456
C[Si](C)(C)[CH][N][N],175.3793529
Brc1cccc(Br)n1,180.5688523
COc1ccc(/C=C/C=O)cc1,146.4022423
Clc1ccccn1,191.6638389
Clc1c2ccccc2cc2ccccc12,123.4404329
[O]N1C=C[C@H]2C=CC=CC2=C1,142.686134
Oc1cccnc1,185.152178
Clc1ccc2nccnc2c1,156.8050865
COC(=O)c1ccc(Br)nc1,175.1503121
CCCCCc1sccc1,187.0234099
Clc1ncccn1,195.1245511
CC(C)(C)OC(=O)NCC(=O)NCC(=O)O,226.6888813
COc1ccc(F)cc1,179.3113243
COc1ccc(CC=C)cc1OC,183.3430696
O=Cc1ccc(C=O)cc1,166.5026106
Nc1ccc(F)cc1F,173.3468512
C1CCc2ncccc2C1,189.3357805
Clc1oc2cc(Cl)ccc2n1,172.2280027
CCCCCC(=O)Cl,232.3220296
Nc1ccc(cc1)C(F)(F)F,177.7569845
Cc1ccc(C=O)c(O)c1,167.4601893
CCCCCCCCCO,251.7170777
CC(=C)Br,210.9948812
ClC(=O)c1ccccc1Cl,174.2510917
Clc1cccc(Cl)c1Br,186.9983095
CCCCCO,252.9476229
Cc1cccc(C(=O)O)c1O,178.0418736
O=N(=O)c1cccc(Cl)c1,166.1650107
Fc1cnc(C#N)c(F)c1,181.490663
Fc1c(F)c(F)c(c(F)c1F)C(=O)Cl,175.2996592
OC(=O)c1ccccc1,186.4260213
COc1ccc2n(c(C)c(CC(=O)O)c2c1)C(=O)c1ccc(Cl)cc1,139.6232625
CCc1ccccn1,195.2795458
CC(C)(C)c1ccc(C=C)cc1,166.0181736
COc1cc(CC=C)ccc1O,179.2981466
O=CN1CCCCC1,222.2850231
CC(=CC(=O)O)C,203.3386439
C(SSCc1ccccc1)c1ccccc1,178.1234497
BrCC(=O)Br,197.8981408
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C#N,184.6846838
OC(=O)C=O,189.4129641
CC(C)Sc1ccccc1,176.6971218
CC(=O)/C=C/C1=C(C)CCCC1(C)C,157.6704214
O=N(=O)c1cccc2ccccc12,146.176339
N#CCc1ccccn1,196.8847138
O=N(=O)c1ccc(S)cc1,152.7526333
O=N(=O)c1c(F)c(F)c(F)c(F)c1F,174.3132151
CS(=O)(=O)c1ccccc1,195.9421953
CCC#Cc1ccccc1,173.7547321
COc1ccc(cc1)C(=O)/C=C/c1ccccc1,146.0351495
CC(C)c1cc(cc(c1)C(C)C)C(C)C,194.6846673
O=c1[nH]cccc1,164.4964643
CC(C)(C)c1ccc(I)cc1,181.0495242
Brc1ccccc1I,177.826638
C1O[C@@H]1c1ccccc1,195.57071
CCC[C@@H](C)I,191.4078153
Ic1ccccc1,183.7860909
Clc1ccc2n[nH]nc2c1,163.117827
Brc1ccccc1C#N,175.3862555
Nc1cc(Br)ccc1C(=O)O,172.1156786
Clc1cc(Cl)nc(Cl)c1,185.5820217
Sc1ccccc1Br,176.8721968
Cc1ccccc1CO,194.1745024
O=S1(=O)CC=CC1,222.8441336
C(CCP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1,165.799173
Oc1cccc2c(O)cccc12,152.8047166
O=N(=O)c1ccccc1CBr,169.8861391
Fc1ccc(Br)c(C=O)c1,160.7922787
C1COCCN1,215.5600092
ClC(=O)C(=O)Cl,184.9187447
c1ccc2cnncc2c1,166.3036902
Brc1ccc(cc1)C#N,174.1594754
BrCCC=C,215.166561
O=C(Cc1ccccc1)c1ccccc1,167.9866693
CCCCSSCCCC,179.9413433
CC1(C)CCC[C@]2(C)[C@@H]1CC[C@@]1(C)OC(=O)C[C@@H]21,235.4708697
O=C1CCCC(=O)C1,202.3898503
COC(=O)C#C,218.9523228
ClP(=O)(Cl)Cl,227.8717357
CC(=O)c1ccccc1N(=O)=O,170.3103352
CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O,245.2355373
CN1C(=O)C=CC1=O,175.7313854
NCC1(CCCCC1)CC(=O)O,220.6214967
CC(=O)Nc1ccccc1Cl,180.3881297
CN(C)C(=O)N(C)C,219.001896
Ic1ccc2NC(=O)C(=O)c2c1,133.3055019
CC(=CC(=O)C)C,191.6983519
NCc1ccc(Cl)cc1,188.5758671
Cc1ccc(CC(C)(C)O)cc1,191.9738284
CC(=O)Nc1cccc(C)c1,180.4057
CCC(O)(CC)CC,245.1169381
S=C1NCCN1,185.256972
OC(=O)c1cccc(C=O)c1,179.0421229
Clc1ncccc1Br,182.3917659
OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,214.7455025
C(c1ccccc1)c1ccccc1,189.438692
CC[C@@H](Br)C(=O)OC,211.8903365
COC(=O)c1cc(O)cc(O)c1,165.2501026
CN(C)c1ccc(/C=C/C=O)cc1,134.325204
BrC(=C)c1ccccc1,171.6161814
OC(=O)c1cc(ccc1Br)N(=O)=O,170.1478103
CN(C)c1cccc2cccc(N(C)C)c12,141.9714012
Clc1ccc(cc1)/C=C/C(=O)c1ccccc1,142.7727302
c1ccc2nc3ccccc3nc2c1,131.6601733
O=N(=O)c1ccc(Cl)c2nonc12,143.005536
CCc1cc(CC)cc(CC)c1,190.835527
NCCc1ccccc1,199.232225
C[C@@H](O)C(=O)C,209.2974693
Clc1ccc2C(=O)C(=O)Nc2c1,142.9421576
OCCc1ccc(F)cc1,192.0641897
C[Si](C)(C)N[Si](C)(C)C,214.6582787
O=Cc1ccc2ccccc2c1,146.2271673
CC(=O)c1ccc(O)cc1,172.2756934
COC(=O)/C=C(\C)/N,184.6696236
COC(=O)C(=O)C,188.7998878
Clc1nccc2ccccc12,157.22238
Ic1ccc(C=O)cc1,161.58294
CCCCN(CCCC)C=O,222.6590185
N#Cc1oc2ccccc2c1,162.4564325
O=Cc1ccccc1C=O,165.1208357
CC(=C)C(=O)OCC=C,200.6541604
COC(=O)[C@H]1CCCC1=O,208.1623056
Fc1cc(F)c(F)c(Br)c1F,189.7662517
ClC(=O)c1ccc(cc1)c1ccccc1,153.248993
Cc1ccc(cc1)/C=C/C(=O)O,153.5564724
CC(=O)CCC(=O)O,209.1794976
CCC(C)(C)c1ccc(O)cc1,182.0284382
C[C@H]1CCCC(=O)C1,208.9341416
COc1cc2CCCC(=O)c2cc1OC,159.0032505
Nc1ccc(O)cc1N(=O)=O,133.4284937
OC(=O)c1ccc2OCOc2c1,169.4023296
O=C1N[C@H](CO1)Cc1ccccc1,198.7170401
CSC(C)(C)C,209.4913696
C(c1ccccc1)c1ccncc1,191.0633128
FC(F)(F)S(=O)(=O)N(c1ccccc1)S(=O)(=O)C(F)(F)F,194.5227699
CC(=C)CO,223.0254837
COc1ccc(C=O)c(OC)c1OC,161.2980509
c1ccc2nccn2c1,160.2093228
C1CNCCNC1,204.7128886
COC(=O)Cc1ccc(Cl)cc1,189.1556855
CCCCCCI,194.321967
O=Cc1ccc(cc1)c1ccccn1,152.6898824
OC(=O)c1ccccc1I,164.1971425
O=Cc1ccc(cc1)C#N,169.3791118
C1CCCC=CCC1,214.0979132
N#Cc1cnccn1,181.4837604
OCc1cccc(c1)C(F)(F)F,193.8914959
O=[P@@](c1ccccc1)(c1ccccc1)c1ccccc1,188.3769468
COCCCCl,254.4680772
C1CN(CCO1)c1ccccc1,167.5241952
CC(=O)c1ccc(C)c(C)c1,173.2188394
Clc1cc(Cl)cc(I)c1,181.1116476
NC(=O)C=C,208.7057283
COC(OC)C=O,205.6183841
ClC(=O)c1ccc2ccccc2c1,147.426337
NCP(=O)(O)O,229.8854121
ClSSCl,171.5088774
C1CCc2c(C1)[nH]c1ccccc21,165.630373
OC(=O)c1ccc(C(=O)O)c2ccccc12,147.6108246
CSSC,187.5047093
Fc1c(F)c(F)c(F)c(F)c1F,206.2960938
CCBr,233.5387695
COc1ccc(CCl)cc1,183.0795158
O=Cc1cccc2cc[nH]c12,147.7156186
CC(=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,211.6374504
Brc1cnc2ccccn12,156.2359358
c1ccc2c(c1)ccc1cccnc21,153.4780337
CC(=O)CO,210.110721
C=CCn1ccnc1,188.1435134
FC(F)(F)C(=O)c1sccc1,164.546665
O=c1cc(oc2ccccc12)c1ccccc1,155.4898276
Fc1c(F)c(C#N)c(F)c(F)c1C#N,164.8340641
CSc1ccccc1,181.5659641
CN(C)C(=S)N(C)C,174.7813368
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,257.1230678
Oc1ccc(S)cc1,185.5086031
COc1ccc(S)cc1,177.3591438
ClC(=O)CC(=O)Cl,224.2541463
ClS(=O)(=O)N=C=O,220.9314862
CN(C)CCOC(=O)C(=C)C,168.7810957
Nc1ccccc1C#N,161.4141401
FC(F)(F)c1ccc(Br)nc1,187.0773756
Cc1ccccc1Cl,193.1548003
Nc1[nH]c2ccccc2n1,175.6579669
COC(=O)c1cccc(n1)C(=O)OC,186.7127929
ClS(=O)(=O)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)Cl,158.4805355
CCC#CC(=O)O,215.9992655
C=CCCCCCCCCC=O,207.4331401
OC(=O)c1c[nH]c2ccccc12,167.2876243
O=N(=O)c1ccc(C=O)cc1,169.0214317
OC(=O)/C=C/c1occc1,150.1133305
O=C1NCCCN1,226.9191771
CC(=O)c1ccc(I)cc1,164.1701596
FC(F)(F)Oc1ccc(Br)cc1,183.4942993
CC(C)CN,230.0065214
CC(=O)Br,219.80197
S=C=Nc1ccccc1,161.8527689
Fc1ccccn1,196.1480182
CCOP(OCC)OCC,224.3620779
[nH]1cncn1,235.0667539
CCCCC/C=C/C=O,195.4991739
COC(=O)c1cccnc1,188.0895477
ClCCCCC#C,245.8322983
CCC1=NCCO1,228.4226886
OC(=O)C(=O)O,208.0826119
CC1(C)[C@H]2CC[C@]1(C)C(=O)[C@H]2Br,192.3277434
NCc1ccccn1,186.022533
Nc1ccccc1C(=O)O,176.1511889
Oc1cc(O)cc(O)c1,197.7550688
Ic1cccc2ccccc12,152.7833813
OC(=O)C1(CC1)c1ccccc1,198.5400825
OCCCC=C,224.5823336
CC(C)(C)C(=O)N,231.8200224
N[C@H]1CCCC[C@@H]1N,218.1949194
O=C1NS(=O)(=O)c2ccccc12,187.5649501
C[C@@H](Oc1ccccc1)C(=O)O,187.3616372
Cc1ccc2nc(C)ccc2c1,161.6626336
OC(=O)CCC1CCCCC1,245.422535
CCOC(=O)[C@@H](C)C(=O)C,220.5625109
C1CCNCC1,214.7160095
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,238.9215417
CC(=CCBr)C,192.468933
C=Cc1ccccc1,168.4679687
c1ccc2c(c1)cnc1ccccc21,158.2916553
OCCC=C,224.126762
Cc1cc(C)cc(O)c1,188.7848276
OCC=C,223.0731744
CCCC(=O)CCC,213.4440488
Cc1ccc(O)c(O)c1,178.6951104
COC(=O)c1ccccc1N,154.997233
OC1CCCCC1,243.3078296
CC(=O)[C@H]1CCOC1=O,218.1428362
OC(=O)CCCc1ccccc1,199.201477
Clc1ccc(cc1)S(=O)(=O)Cl,175.5776457
OC(=O)CCCCBr,232.1595047
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H]3C[C@H]4[C@@](C)([C@@H](CC)[C@H]3CC=C2C1)[C@H]4C(=O)C,190.032943
C=CCc1ccccc1,196.8495733
Ic1ccncc1,188.3838494
FC(F)(F)C(=O)c1ccc(Cl)cc1,165.175429
C[Si]1(C)c2ccccc2c2ccccc12,159.0986319
Cc1ncccn1,193.2464166
CC(C)c1ccc2c(CC[C@@H]3[C@@](C)(CCC[C@]23C)C(=O)O)c1,190.0938114
C[C@@H]1CCC(=C(C)C)C(=O)C1,180.4973163
CCCCCCCCCCCC=O,218.6034278
O=Cc1ccncc1,176.8094459
C#CCCCc1ccccc1,198.5187472
CN(C)CCCO,220.0015179
CCOC(=O)CCCl,248.494819
Nc1ccc2cn[nH]c2c1,163.5834387
Nc1cccc(N)n1,172.110031
O=C1CCCC=C1,188.2985082
Clc1ccccc1C#N,178.6944829
NCCP(=O)(O)O,227.2134788
CC(C)(CO)C(=O)O,231.4824225
CCOC(=O)C(C)(C)Br,211.7441269
C[C@@H](Br)C(=O)Br,198.5796156
ClSC(Cl)(Cl)Cl,173.648683
BrCCC1OCCO1,232.1902527
COc1ccc(O)c(C=O)c1,142.6691912
Oc1ccc(Br)cc1C=O,155.8908059
CCCCNCCCC,212.6991956
OC[C@@H](O)[C@H]1OC(=C(O)C1=O)O,174.4330693
Fc1ccc(Br)c(F)c1,185.6479101
Nc1ccc2cc3ccccc3cc2c1,122.8079039
Cc1ccc(cc1)C#C,173.9147469
NCCCCCCO,229.490709
C(P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,165.7295195
[O][N]c1ccccc1,150.1798464
CCCC[C@@H](CC)CO,251.664367
O=C[CH][P@@](c1ccccc1)(c1ccccc1)c1ccccc1,145.1014161
CCN(C(C)C)C(C)C,199.5127215
Nc1cc(ccc1F)N(=O)=O,149.2429755
CC/C=C/CC(=O)O,209.7354706
ClCC(=O)c1ccccc1,176.2528454
Cl[Si](Cl)(Cl)Cl,258.1415149
CN(C)c1cccc(C)c1,170.3630459
Fc1cc(F)ncn1,212.4858426
CC(C)(C)OC(=O)Nc1ccccc1,185.184181
CCC(=O)C=C,191.009347
Nc1ccc(cc1)S(=O)(=O)O,174.8007896
OCC=C=C,221.9700136
CC(=S)N,168.2201027
CN(C)C(=O)c1ccccc1,187.4676862
Clc1ccccc1Cl,189.8610056
C[C@H]1O[C@H](C)O[C@H](C)O1,252.1626091
BrCc1ccccc1C#N,178.6028666
O=C(c1ccccc1)c1ccccc1,172.0686154
CC(C)(C)CBr,231.7660566
Cc1cscn1,190.2306084
NCCCN,226.5119237
BrCCCCCCCCCCBr,232.593741
COc1cc(cc(OC)c1OC)C(=O)O,170.0317212
OC(=O)CCCC(=O)O,220.777119
CCCC#CCCC,231.2791096
CC(=O)/C=C/[C@H]1C(=CCCC1(C)C)C,173.9693401
OC/C=C\CO,211.5822296
OC(=O)c1ccccc1F,186.1405047
COC(=O)c1cc(N)cc(c1)C(=O)OC,153.4272055
COc1ccc(CCCC(=O)O)cc1OC,183.2470607
OCCc1c[nH]c2ccccc12,167.1150593
CC(C)(C)C(=O)OCCl,242.9589346
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,309.9819159
Clc1cccc(C=C)c1,167.0811738
c1ccc2cnccc2c1,159.982792
Clc1cc(Cl)ncn1,200.0605369
CC(=O)[C@H]1CCCCC1=O,197.8065245
COc1ccc(cc1)C(=O)N,178.9981973
CCc1ccccc1C=O,173.2408022
O=C(c1ccccc1)c1cccc2ccccc12,148.021843
Cc1ccc2ccc3ccc(C)nc3c2n1,155.7502438
CC(=O)Nc1cccc(Cl)c1,180.9152373
OC(=O)c1ccc(Cl)nc1,178.803042
Fc1ccc(C=C)cc1,168.0412626
N#Cc1cscc1,185.2663847
FC(F)(F)c1ccc(cc1)N=C=O,180.9867733
CC[C@H](C)[C@H](N)C(=O)O,226.1812265
COC(=O)C=C,209.4035184
S,234.6306352
C1Cc2ccccc2C1,192.3867293
FC(F)(F)CI,194.8371519
Fc1ccc(F)c(F)c1F,197.8680204
CCOC(=O)CC,254.7554763
CCOc1ccc(N)cc1,165.103893
Cn1cc(C)nc1Br,200.8875937
C[Si](C)(C)[SiH]([Si](C)(C)C)[Si](C)(C)C,202.1011961
CC(C)CC(=O)CC(C)C,215.5405564
CC(C)C1=C[CH][C](C)C2=CC=C(C)C2=C1,124.2699998
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,199.3589818
CC(=O)C=C,191.6575638
CCCCCCCC/C=C/CCCCCCCC(=O)O,216.2496415
OC(=O)c1oc2ccccc2c1,160.2821138
NC(=O)CCl,246.9699721
CCCCC#CCCCC,227.8993461
Cc1ccc2NC(=O)C(=O)c2c1,138.7905581
CCOC(OCC)N(C)C,217.7079725
C[Si](C)(C)[Si](C)(C)C,209.9230958
COC(=O)c1coc(=O)cc1,166.255372
COc1cc(OC)c(c(OC)c1)N(=O)=O,169.7756975
CC(=O)c1ccc2Sc3ccccc3Nc2c1,138.1762268
Oc1ccccc1CC=C,185.1904561
OC(=O)/C=C/c1ccccc1,157.0918581
Fc1ccc(S)cc1,175.3021693
OC(=O)c1ccc(C(=O)O)c(Br)c1,168.7804682
CC(C)I,192.1501584
Nc1ccccc1Nc1ccccc1,164.0446578
CC(=C)[C@@H]1CCC(=CC1)C=O,185.0229112
COC(=O)CCSSCCC(=O)OC,175.6629869
COc1ccccc1Br,188.912212
Fc1c(F)c(F)c(C=C)c(F)c1F,169.6677659
CCOC(=O)CI,183.3436971
Cc1cc(Br)ccc1I,177.6327377
OC(=O)c1cccc(c1)C(=O)O,184.9545127
C/C=C/C(=O)Cl,197.1162646
CCC(CC)C=O,213.6875223
Brc1cncc2ccccc12,154.4625954
CC(C)(Oc1ccc(cc1)[C@H]1CC1(Cl)Cl)C(=O)O,181.7899848
FC(F)(F)Oc1ccccc1,196.6412403
COC(=O)c1ccc(C)cc1,182.399296
Fc1ccc2NC(=O)C(=O)c2c1,138.2703531
ClC(=O)/C=C/c1ccccc1,151.1129523
C=Cc1ccccc1,168.4905591
O=N(=O)c1ccccc1,177.7663971
O=C1Cc2ccccc2C1,186.1944705
CCCCCCCCCCCCBr,232.5328726
CC(C)(C)Cl,256.4353179
N#Cc1ccccc1,187.243038
CC(C)OC(=O)CC(=O)OC(C)C,248.2444429
CSc1ccc(cc1)N(=O)=O,147.0761869
C/C=C(/C)\C(=O)O,202.36977
CC(=O)Nc1ccc(S)cc1,167.0510534
Brc1ccc(cc1)C(=O)c1ccccc1,163.3355726
CCCC[C@@H](CC)C=O,213.284034
OC1(CCCCC1)C#C,229.5559699
Cc1cccc(C)n1,190.5349502
Cc1cccc(C)c1F,198.0242701
CCOC(=O)C(=C)CO,202.4952718
C1CCC(CC1)SSC1CCCCC1,174.7480788
Br/C=C/c1ccccc1,161.1888643
Nc1ncccn1,177.9295494
Brc1ccc2occc2c1,174.2159512
CC(C)N(C(C)C)C(=O)Cl,233.0198196
COc1ccc(CO)cc1,181.6450302
Nc1ccc(Cl)cc1O,180.4471155
ClCC(=C)Cl,207.7462671
O=C(c1ccccc1)C(=O)c1ccccc1,157.9095023
Clc1n[nH]c(=O)cc1,162.526086
COc1ccc2sc(C)nc2c1,164.3866502
C1CN2CCN1CC2,189.4575173
COC(=O)Cc1ccccc1Cl,193.9354215
ClC(=O)C1CC1,230.3522788
Oc1cc(O)c(C=O)c(O)c1,163.9354712
Cc1cccc(O)c1,185.7658818
C[Si](C)(N=[N+]=[N-])C,226.8915667
COc1ccc(cc1)C#N,177.377969
O=N(=O)c1ccc2[nH]ccc2c1,153.6054181
BrCBr,215.4338798
N[C@@H](C(=O)O)c1ccccc1,198.9492184
FC(F)(F)c1cccc(Cl)c1,189.3533508
COC(=O)c1ccc(C=O)cc1,170.8355602
COc1ccc2ccc(OC)cc2c1,154.3170133
OC[C@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O,231.931719
C[C@@H](C(=O)O)c1cccc(c1)C(=O)c1ccccc1,166.6663904
CCOC(=O)c1cocc1,190.9660489
O=C1C(=C1c1ccccc1)c1ccccc1,147.8869286
CC(C)Nc1ccccc1,171.8151017
CCCCCc1ccc(cc1)c1ccc(cc1)C#N,156.2547611
OC(=O)c1ccccc1C(=O)O,174.3615333
C[Si](C)(C)OS(=O)(=O)C(F)(F)F,263.1709995
O=c1occo1,217.7864111
CC(C)(C)OC(=O)NCCO,231.6869905
CCc1cnccn1,184.4023048
C=CC=O,193.199981
Cc1ccccc1C(=O)c1ccccc1,167.4670919
NNc1ccccn1,171.8929129
COC(=O)CC(=O)OC,254.0852967
CCO/C(=C/C(=O)OCC)/C,187.2731585
O=CC=O,172.3277766
Cc1ccccc1C#N,182.7005004
CCCCCCCCCCC=C,226.2665677
CC(C)(C)OC(=O)N1CCC(CC1)C(=O)O,208.6800005
O=C1CCCCN1,226.4196799
CCNc1ccc(cc1)C(=O)Cl,153.4874464
Cc1ccc2C(=O)OC(=O)c2c1,173.9335721
CC(=C)c1ccc(Cl)cc1,167.3635529
Cc1ccc(N)cc1,172.6904768
[O][Se][O],174.7625115
N#C/C=C/c1ccccc1,155.6529799
CC(C)[C@@H](N)C(=O)O,225.2688284
OC(=O)C(Cl)Cl,231.3249178
COC(=O)c1[nH]ccc1,180.4960613
O=C/C=C(\c1ccccc1)/c1ccccc1,151.9920924
Brc1sccc1,180.7426723
OC(=O)C1=CCCCC1,199.9118172
C#CCCCCCC#C,238.593982
Brc1cc(Br)c(Br)cc1Br,173.9398472
NC(=O)c1ccc(O)cc1,181.1706334
CS(=O)(=O)C,258.3818508
N[C@@H](Cc1ccc(O)cc1)C(=O)O,181.3099404
CC(=O)N1CCC[C@@H]1C(=O)O,217.850417
CCO[Si](C)(C)c1ccccc1,196.9468372
Cc1cccc(C)c1Cl,192.7669997
CC(C)(C)OC(=O)n1ccc2ccccc12,169.3684442
OC(=O)C(Cl)(Cl)Cl,230.8147529
C=C[C@H]1COC(=O)O1,228.1283869
